# Wavelength(Angstrom)  Transmission
4.168400e+04  9.145100e-01
4.170100e+04  9.148500e-01
4.171700e+04  9.157600e-01
4.173400e+04  9.162300e-01
4.175100e+04  9.167300e-01
4.176800e+04  9.166300e-01
4.178500e+04  9.156500e-01
4.180100e+04  9.164100e-01
4.181800e+04  9.177200e-01
4.183500e+04  9.177500e-01
4.185200e+04  9.177400e-01
4.186900e+04  9.178400e-01
4.188600e+04  9.176600e-01
4.190300e+04  9.173600e-01
4.192000e+04  9.176800e-01
4.193700e+04  9.174700e-01
4.195400e+04  9.164700e-01
4.197100e+04  9.159800e-01
4.198800e+04  9.140300e-01
4.200400e+04  9.112200e-01
4.202100e+04  9.091700e-01
4.203900e+04  9.050200e-01
4.205600e+04  9.004300e-01
4.207300e+04  8.978900e-01
4.209000e+04  8.940200e-01
4.210700e+04  8.910300e-01
4.212400e+04  8.919200e-01
4.214100e+04  8.903900e-01
4.215800e+04  8.870100e-01
4.217500e+04  8.879800e-01
4.219300e+04  8.895000e-01
4.221000e+04  8.873600e-01
4.222700e+04  8.855000e-01
4.224400e+04  8.860100e-01
4.226100e+04  8.854600e-01
4.227800e+04  8.851900e-01
4.229600e+04  8.856100e-01
4.231300e+04  8.839700e-01
4.233000e+04  8.832600e-01
4.234800e+04  8.840400e-01
4.236500e+04  8.830000e-01
4.238200e+04  8.819200e-01
4.240000e+04  8.823000e-01
4.241700e+04  8.823500e-01
4.243400e+04  8.826000e-01
4.245200e+04  8.829900e-01
4.246900e+04  8.834800e-01
4.248600e+04  8.840500e-01
4.250400e+04  8.847000e-01
4.252100e+04  8.853300e-01
4.253900e+04  8.860100e-01
4.255600e+04  8.866600e-01
4.257400e+04  8.873400e-01
4.259100e+04  8.879700e-01
4.260800e+04  8.886000e-01
4.262600e+04  8.892600e-01
4.264400e+04  8.899100e-01
4.266100e+04  8.905100e-01
4.267900e+04  8.911300e-01
4.269600e+04  8.917100e-01
4.271400e+04  8.923100e-01
4.273100e+04  8.928700e-01
4.274900e+04  8.934500e-01
