# Wavelength(Angstrom)  Transmission
9.311500e+03  4.250000e-02
9.312000e+03  4.130000e-02
9.312500e+03  4.000000e-02
9.313000e+03  3.860000e-02
9.313500e+03  3.720000e-02
9.314000e+03  3.580000e-02
9.314500e+03  3.440000e-02
9.315000e+03  3.290000e-02
9.315500e+03  3.120000e-02
9.316000e+03  2.940000e-02
9.316500e+03  2.770000e-02
9.317000e+03  2.600000e-02
9.317500e+03  2.440000e-02
9.318000e+03  2.400000e-02
9.318500e+03  2.370000e-02
9.319000e+03  2.340000e-02
9.319500e+03  2.310000e-02
9.320000e+03  2.290000e-02
9.320500e+03  2.200000e-02
9.321000e+03  2.120000e-02
9.321500e+03  2.040000e-02
9.322000e+03  1.950000e-02
9.322500e+03  1.870000e-02
9.323000e+03  1.860000e-02
9.323500e+03  1.840000e-02
9.324000e+03  1.830000e-02
9.324500e+03  1.810000e-02
9.325000e+03  1.800000e-02
9.325500e+03  1.710000e-02
9.326000e+03  1.620000e-02
9.326500e+03  1.540000e-02
9.327000e+03  1.450000e-02
9.327500e+03  1.370000e-02
9.328000e+03  1.300000e-02
9.328500e+03  1.230000e-02
9.329000e+03  1.160000e-02
9.329500e+03  1.090000e-02
9.330000e+03  1.030000e-02
9.330500e+03  9.900000e-03
9.331000e+03  9.500000e-03
9.331500e+03  9.200000e-03
9.332000e+03  9.000000e-03
9.332500e+03  9.100000e-03
9.333000e+03  8.500000e-03
9.333500e+03  7.900000e-03
9.334000e+03  7.400000e-03
9.334500e+03  7.000000e-03
9.335000e+03  6.500000e-03
9.335500e+03  6.300000e-03
9.336000e+03  6.300000e-03
9.336500e+03  6.300000e-03
9.337000e+03  6.400000e-03
9.337500e+03  6.600000e-03
9.338000e+03  6.300000e-03
9.338500e+03  6.200000e-03
9.339000e+03  6.200000e-03
9.339500e+03  6.100000e-03
9.340000e+03  6.000000e-03
9.340500e+03  5.500000e-03
9.341000e+03  5.000000e-03
9.341500e+03  4.500000e-03
9.342000e+03  4.300000e-03
9.342500e+03  4.300000e-03
9.343000e+03  4.000000e-03
9.343500e+03  3.700000e-03
9.344000e+03  3.500000e-03
9.344500e+03  3.400000e-03
9.345000e+03  3.400000e-03
9.345500e+03  3.700000e-03
9.346000e+03  3.900000e-03
9.346500e+03  4.200000e-03
9.347000e+03  4.500000e-03
9.347500e+03  4.800000e-03
9.348000e+03  4.300000e-03
9.348500e+03  3.900000e-03
9.349000e+03  3.500000e-03
9.349500e+03  3.200000e-03
9.350000e+03  2.900000e-03
9.350500e+03  3.100000e-03
9.351000e+03  3.200000e-03
9.351500e+03  3.400000e-03
9.352000e+03  3.600000e-03
