code,id,logmstar,logmstar_lo,logmstar_hi,logsfr,logsfr_lo,logsfr_hi,mass_definition_note,sfr_timescale_note
BAGPIPES,1862,9.952353256893849,9.880995138602325,10.008479796410127,1.0945043137300263,0.9879695861021605,1.211872507882414,survived stellar mass,instantaneous
BAGPIPES,1872,9.799609206556363,9.70271229165755,9.877461083454003,0.45778271344885346,0.3528808422302908,0.5920333533318913,survived stellar mass,instantaneous
BAGPIPES,1886,9.868168793508003,9.775884173817634,9.934521060169883,0.975545720705836,0.8697724618461464,1.0916419725254671,survived stellar mass,instantaneous
BAGPIPES,1918,10.451027633656793,10.40711177413354,10.505582534405102,0.7395181855217233,0.6121602641674876,0.8364082498571899,survived stellar mass,instantaneous
BAGPIPES,2013,9.837782209092538,9.745874455177727,9.92818325633576,0.8199934015552205,0.7239353845390718,0.9504931027232562,survived stellar mass,instantaneous
BAGPIPES,2046,9.948871140701408,9.873855688710783,10.039587363815857,0.9730923788836144,0.8696408080141735,1.117842769645369,survived stellar mass,instantaneous
BAGPIPES,2068,9.182022532111855,9.057947342377302,9.251249870037897,-0.07256078601767083,-0.16883009888229253,0.04537762130645162,survived stellar mass,instantaneous
BAGPIPES,2096,9.240914968150785,9.132026006561818,9.359756116976738,0.65426918528868,0.49339681802993124,0.8259333738450494,survived stellar mass,instantaneous
BAGPIPES,2100,9.321993386911043,9.214862261481034,9.411566719032855,0.24129915128391324,0.12590729625242264,0.3978709150510666,survived stellar mass,instantaneous
BAGPIPES,2102,9.490288071845336,9.364454266690542,9.567513953631426,0.14808195575112604,0.07576817638664943,0.27386023716607283,survived stellar mass,instantaneous
BAGPIPES,2149,9.324632526352584,9.210283031014836,9.422827353709133,0.10290560403302436,0.017131256844164635,0.25906526899007015,survived stellar mass,instantaneous
BAGPIPES,2228,10.41134337799992,10.30170251945885,10.495188226917241,1.12742513285062,1.0368038832168949,1.256047683155121,survived stellar mass,instantaneous
BAGPIPES,2583,9.734479791654845,9.626966179966919,9.801208404525923,0.8500644226344769,0.772382306325309,0.9747908319764258,survived stellar mass,instantaneous
BAGPIPES,2697,10.052680922530428,9.956870409656787,10.13536354593967,0.9707211590342428,0.8779362280534894,1.0754896125390836,survived stellar mass,instantaneous
BAGPIPES,2784,9.529807312308943,9.428296929283114,9.624375020925855,0.42468240883989994,0.3145516211810121,0.5592242928332871,survived stellar mass,instantaneous
BAGPIPES,2793,10.306839752871165,10.206246149515188,10.380822093385902,1.4407633344175634,1.3211363207857079,1.6061443313007528,survived stellar mass,instantaneous
